8/6/2021	16:48:00	19.7	C	OL	C	K		
8/6/2021	16:49:00	19.7	C	OL	C	K		
8/6/2021	16:50:00	19.7	C	OL	C	K		
8/6/2021	16:51:00	19.7	C	OL	C	K		
8/6/2021	16:52:00	19.7	C	OL	C	K		
8/6/2021	16:53:00	19.7	C	OL	C	K		
8/6/2021	16:54:00	19.7	C	OL	C	K		
8/6/2021	16:55:00	19.7	C	OL	C	K		
8/6/2021	16:56:00	19.7	C	OL	C	K		
8/6/2021	16:57:00	19.7	C	OL	C	K		
8/6/2021	16:58:00	19.7	C	OL	C	K		
8/6/2021	16:59:00	19.7	C	OL	C	K		
8/6/2021	17:00:00	19.7	C	OL	C	K		
8/6/2021	17:01:00	19.7	C	OL	C	K		
8/6/2021	17:02:00	19.7	C	OL	C	K		
8/6/2021	17:03:00	19.7	C	OL	C	K		
8/6/2021	17:04:00	19.7	C	OL	C	K		
8/6/2021	17:05:00	19.6	C	OL	C	K		
8/6/2021	17:06:00	19.6	C	OL	C	K		
8/6/2021	17:07:00	19.7	C	OL	C	K		
8/6/2021	17:08:00	19.7	C	OL	C	K		
8/6/2021	17:08:59	19.7	C	OL	C	K		
8/6/2021	17:09:59	19.7	C	OL	C	K		
8/6/2021	17:10:59	19.6	C	OL	C	K		
8/6/2021	17:11:59	19.6	C	OL	C	K		
8/6/2021	17:12:59	19.7	C	OL	C	K		
8/6/2021	17:13:59	19.6	C	OL	C	K		
8/6/2021	17:14:59	19.6	C	OL	C	K		
8/6/2021	17:15:59	19.6	C	OL	C	K		
8/6/2021	17:16:59	19.6	C	OL	C	K		
8/6/2021	17:17:59	19.6	C	OL	C	K		
8/6/2021	17:18:59	19.6	C	OL	C	K		
8/6/2021	17:19:59	19.6	C	OL	C	K		
8/6/2021	17:20:59	19.6	C	OL	C	K		
8/6/2021	17:21:59	19.6	C	OL	C	K		
8/6/2021	17:22:59	19.6	C	OL	C	K		
8/6/2021	17:23:59	19.6	C	OL	C	K		
8/6/2021	17:24:59	19.6	C	OL	C	K		
8/6/2021	17:25:59	19.6	C	OL	C	K		
8/6/2021	17:26:59	19.6	C	OL	C	K		
8/6/2021	17:27:59	19.6	C	OL	C	K		
8/6/2021	17:28:59	19.6	C	OL	C	K		
8/6/2021	17:29:59	19.6	C	OL	C	K		
8/6/2021	17:30:59	19.6	C	OL	C	K		
8/6/2021	17:31:59	19.6	C	OL	C	K		
8/6/2021	17:32:59	19.6	C	OL	C	K		
8/6/2021	17:33:59	19.7	C	OL	C	K		
8/6/2021	17:34:59	19.6	C	OL	C	K		
8/6/2021	17:35:59	19.6	C	OL	C	K		
8/6/2021	17:36:59	19.7	C	OL	C	K		
8/6/2021	17:37:59	19.7	C	OL	C	K		
8/6/2021	17:38:59	19.7	C	OL	C	K		
8/6/2021	17:39:59	19.7	C	OL	C	K		
8/6/2021	17:40:59	19.7	C	OL	C	K		
8/6/2021	17:41:59	19.6	C	OL	C	K		
8/6/2021	17:42:59	19.6	C	OL	C	K		
8/6/2021	17:43:59	19.6	C	OL	C	K		
8/6/2021	17:44:59	19.6	C	OL	C	K		
8/6/2021	17:45:59	19.6	C	OL	C	K		
8/6/2021	17:46:59	19.6	C	OL	C	K		
8/6/2021	17:47:59	19.6	C	OL	C	K		
8/6/2021	17:48:59	19.6	C	OL	C	K		
8/6/2021	17:49:59	19.6	C	OL	C	K		
8/6/2021	17:50:58	19.6	C	OL	C	K		
8/6/2021	17:51:58	19.6	C	OL	C	K		
8/6/2021	17:52:58	19.6	C	OL	C	K		
8/6/2021	17:53:58	19.6	C	OL	C	K		
8/6/2021	17:54:58	19.6	C	OL	C	K		
8/6/2021	17:55:58	19.6	C	OL	C	K		
8/6/2021	17:56:58	19.6	C	OL	C	K		
8/6/2021	17:57:58	19.6	C	OL	C	K		
8/6/2021	17:58:58	19.6	C	OL	C	K		
8/6/2021	17:59:58	19.6	C	OL	C	K		
8/6/2021	18:00:58	19.6	C	OL	C	K		
8/6/2021	18:01:58	19.6	C	OL	C	K		
8/6/2021	18:02:58	19.6	C	OL	C	K		
8/6/2021	18:03:58	19.6	C	OL	C	K		
8/6/2021	18:04:58	19.6	C	OL	C	K		
8/6/2021	18:05:58	19.6	C	OL	C	K		
8/6/2021	18:06:58	19.6	C	OL	C	K		
8/6/2021	18:07:58	19.6	C	OL	C	K		
8/6/2021	18:08:58	19.6	C	OL	C	K		
8/6/2021	18:09:58	19.6	C	OL	C	K		
8/6/2021	18:10:58	19.7	C	OL	C	K		
8/6/2021	18:11:58	19.7	C	OL	C	K		
8/6/2021	18:12:58	19.8	C	OL	C	K		
8/6/2021	18:13:58	19.9	C	OL	C	K		
8/6/2021	18:14:58	20.1	C	OL	C	K		
8/6/2021	18:15:58	20.4	C	OL	C	K		
8/6/2021	18:16:58	20.8	C	OL	C	K		
8/6/2021	18:17:58	21.1	C	OL	C	K		
8/6/2021	18:18:58	21.4	C	OL	C	K		
8/6/2021	18:19:58	21.8	C	OL	C	K		
8/6/2021	18:20:58	22.1	C	OL	C	K		
8/6/2021	18:21:58	22.4	C	OL	C	K		
8/6/2021	18:22:58	22.9	C	OL	C	K		
8/6/2021	18:23:58	23.3	C	OL	C	K		
8/6/2021	18:24:58	23.8	C	OL	C	K		
8/6/2021	18:25:58	24.2	C	OL	C	K		
8/6/2021	18:26:58	24.6	C	OL	C	K		
8/6/2021	18:27:58	24.9	C	OL	C	K		
8/6/2021	18:28:58	25.3	C	OL	C	K		
8/6/2021	18:29:58	25.6	C	OL	C	K		
8/6/2021	18:30:58	26.1	C	OL	C	K		
8/6/2021	18:31:57	26.3	C	OL	C	K		
8/6/2021	18:32:57	26.6	C	OL	C	K		
